NPV_a,NPV_b,PreyDeficit,PredatorDeficit
0.8269495646374623,0.7421424715485826,17.992318789957242,4.03764090727074
0.6343329343944073,0.4847336052283968,4.110057523544802,0.46339868829225433
0.8566276234340421,0.7539315440181356,8.166872030634579,0.8182547529800993
0.8269585650795506,0.7099858198490399,8.37891391027446,0.6770178681366372
0.856891882067778,0.7601681867369869,7.426030451936693,1.3372672623336015
0.6468490602419426,0.49348186684992323,9.273671393523557,0.2845199325479611
0.8557695078551202,0.6934984865013675,1.4205586097623644,0.9044154266835328
0.845995789820329,0.742077409121244,8.419220378416837,2.6268621805920844
0.6036862124150205,0.5381866171775357,8.477791841283622,0.49593285704559076
0.7345827493892738,0.5857918047821169,4.835478725699854,0.5957553467950268
0.8488932984147524,0.7363064817652598,6.825928593251966,1.2266447526825481
0.8174465582106298,0.7478523689820089,18.92437331559196,0.905064185778071
0.5824086174513068,0.40490227660618017,31.818150583737403,0.3556123133771126
0.8604730391941845,0.7441781640376203,1.8075566223954582,0.8679206716749928
0.8377105449053999,0.6846111988138178,4.301005967289624,0.7146593539913602
0.8572863885311107,0.738953371759267,3.417836276010219,1.184497672241894
0.8629848182464245,0.7440289028317926,6.1210892954150875,0.8076988512195878
0.5111219127976835,0.4379320917618959,20.99289788497473,0.20517650897842263
0.8486828171715168,0.7340743828175934,5.921345269514661,1.1528393830421206
0.6198885879438816,0.5400543785402594,14.114238944618602,0.4303185040238699
0.5335928309422113,0.40136077359043454,2.4580968902365408,0.35761679179065126
0.49271289272116675,0.3331232136695799,2.1855692101919493,0.28367783809891595
0.8293817119189419,0.7461869324966401,15.25876605923408,1.8965634881408076
0.8476165941487507,0.7374950683929475,5.151498409212877,1.0016729400805437
0.8115171164403564,0.7393384748238004,17.37537880216739,0.7632856138024003
0.5537317031605075,0.43474068504850455,2.389322810988732,0.4018638532693878
0.6299196010104274,0.4309965012851039,7.374421581114644,0.22596576565598983
0.8480100114726081,0.7046788978694607,3.0676659161840414,0.783940320889043
0.47865646851835664,0.43967281668360436,21.56673584763635,0.19456766082262816
0.8261836208055485,0.7412099304595994,17.463856840361565,1.3282322161364117
0.8652682351265265,0.7296750967005803,2.2272499716924195,1.2300004194760676
0.7480623332772098,0.6630568168802834,14.506352679997944,0.5854596863208066
0.8457782558721765,0.7383073425996024,10.692988078726463,1.1887726400084437
0.8598017873089618,0.7423653174354923,1.834309778241789,0.8590287943156416
0.5754185604356784,0.44723545584962665,7.048848647505066,0.393758150943627
0.6911122269566528,0.5141156260452531,3.068003386382559,0.5576837979080891
0.5981264342365313,0.5700558282292333,22.1997744406322,0.34523340491249854
0.6746131740891623,0.45333528269568146,2.815713242930785,0.5311407943372523
0.842802605744679,0.7277020871454244,1.9193154550485978,0.785124563938685
0.6860280773570189,0.5572809587540948,10.833424536837615,0.48416744027146763
0.5361143506353128,0.37708631433933365,5.513914632008346,0.329585416831099
0.8252946754292616,0.6564249365765494,3.9275533575109707,0.6934166426328757
